name,brand,price,Processor Brand,Processor Name,Processor Generation,processor clock speed,Number of Cores,SSD,drive capacity,RAM,Dedicated Graphic Memory Capacity,screen size,Screen Resolution,weight,speakers,touchscreen,microphone,webcam
"ASUS Zephyrus M16 (2021) Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) GU603HE-KR051TS Gaming Laptop  (16 inch, Off Black, 1.90 Kg kg, With MS Office)",ASUS,129990,Intel,Core i7,11th Gen,4.6,,true,1000.0,16,4 GB,16,2304000.0,1.90,True,True,True,True
"Lenovo Legion 5 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15ACH6 Gaming Laptop  (15.6 inch, Phantom Blue, Shadow Black, 2.4 kg)",Lenovo,75199,AMD,Ryzen 5 Hexa Core,,3.3,6.0,true,512.0,8,4 GB,15.6,2073600.0,2.4,True,True,True,True
"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg)",Lenovo,65990,Intel,Core i5,11th Gen,3.1,,true,512.0,8,4 GB,15.6,2073600.0,2.25,True,True,True,True
"Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Lenovo,51990,Intel,Core i5,11th Gen,2.2,4.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16ITH6H Gaming Laptop  (16 inch, Stingray, With MS Office)",Lenovo,157990,Intel,Core i7,11th Gen,1.9,,true,1000.0,16,6 GB,16,3686400.0,,False,True,False,True
"Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light Laptop  (14 inch, Platinum Grey, 1.5 kg, With MS Office)",Lenovo,29990,Intel,Celeron Dual Core,4th Gen,2.8,,true,256.0,4,,14,1049088.0,1.5,True,True,True,True
"Lenovo IdeaPad 5 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop  (14 inch, Graphite Grey, With MS Office)",Lenovo,61990,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,14,2073600.0,,False,True,False,True
"Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 13ALC6 Thin and Light Laptop  (13.3 inch, Abyss Blue, 1.31 kg, With MS Office)",Lenovo,75990,AMD,Ryzen 5 Hexa Core,,4.0,,true,512.0,16,,13.3,2073600.0,1.31,True,True,True,True
"Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14IML05 Thin and Light Laptop  (14 inch, Platinum Grey, With MS Office)",Lenovo,34990,Intel,Core i3,10th Gen,2.1,,true,256.0,8,,14,2073600.0,,False,True,False,True
"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)",Lenovo,60990,AMD,Ryzen 5 Hexa Core,,3.0,6.0,true,256.0,8,4 GB,15.6,2073600.0,2.3,True,True,True,True
"Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15IIL05 Laptop  (15.6 inch, Platinum Grey, 1.85 kg, With MS Office)",Lenovo,38998,Intel,Core i3,10th Gen,1.2,,true,256.0,8,,15.6,1049088.0,1.85,True,True,True,True
"Lenovo IdeaPad 5 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15ITL05 Thin and Light Laptop  (15.6 inch, Graphite Grey, With MS Office)",Lenovo,96890,Intel,Core i5,11th Gen,2.4,,true,512.0,16,2 GB,15.6,2073600.0,,False,True,False,True
"HP Ryzen 3 Hexa Core 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-EC2008AX Gaming Laptop  (15.6 inch, Shadow Black, With MS Office)",HP,65490,AMD,Ryzen 3 Hexa Core,4th Gen,,,true,512.0,8,4 GB,15.6,2073600.0,,False,True,False,False
"ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X515EA-BQ522TS Laptop  (15.6 inch, Transparent Silver, 1.75 kg, With MS Office)",ASUS,53750,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg, With MS Office)",HP,58990,AMD,Ryzen 5 Hexa Core,,4.0,6.0,true,512.0,8,,14,2073600.0,1.41,True,True,True,True
"HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-DK2012TX Gaming Laptop  (15.6 inch, Shadow Black & Ultra Violet, 2.23 kg, With MS Office)",HP,75990,Intel,Core i5,11th Gen,3.1,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.23,True,True,True,True
"Lenovo Thinkbook Convertible Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB14s ITL Yoga 2 in 1 Laptop  (14 inch, Mineral Grey, 1.5 kg, With MS Office)",Lenovo,84990,Intel,Core i7,11th Gen,2.8,,true,512.0,16,,14,2073600.0,1.5,True,True,False,True
"Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",Lenovo,54990,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,13,4096000.0,1.26,False,True,False,True
"Lenovo ThinkBook 13s Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",Lenovo,60990,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,13,4096000.0,1.26,False,True,False,True
"Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop  (15 inch, Black, 1.7 kg, With MS Office)",Lenovo,38990,Intel,Core i3,11th Gen,3.0,,true,256.0,4,,15,2073600.0,1.7,True,True,False,True
"Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop  (14 inch, Black, 1.69 kg)",Lenovo,56990,AMD,Ryzen 5 Hexa Core,,2.3,,true,512.0,8,,14,2073600.0,1.69,False,True,False,True
"Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13.3 inch, Mineral Grey, 2.023 kg, With MS Office)",Lenovo,58990,Intel,Core i5,11th Gen,2.4,,true,1000.0,8,,13.3,4096000.0,2.023,False,True,False,True
"Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",Lenovo,85990,Intel,Core i7,11th Gen,2.8,,true,1000.0,16,,13,4096000.0,1.26,False,True,False,True
"HP Pavilion Gaming Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-DK2076TX Gaming Laptop  (15.6 Inch, Shadow Black & Ultra Violet, 2.23 kg, With MS Office)",HP,97899,Intel,Core i7,11th Gen,3.3,4.0,true,512.0,16,4 GB,15.6,2073600.0,2.23,True,True,True,True
"Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop  (14 inch, Iron Grey, 1.6 kg, With MS Office)",Lenovo,54990,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,14,2073600.0,1.6,True,True,False,True
"RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop  (15.6 Inch, Charcoal Gray, 1.8 kg, With MS Office)",RedmiBook,43490,Intel,Core i3,11th Gen,3.0,,true,512.0,8,,15.6,2073600.0,1.8,False,True,False,True
"Lenovo Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10) 81WB011NIN Laptop  (15.6 inch, Platinum Grey, With MS Office)",Lenovo,41990,Intel,Core i3,10th Gen,,,true,256.0,8,,15.6,2073600.0,,False,True,False,False
"Lenovo Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) V15 -ADA Laptop  (15.6 inch, Iron Grey, 1.85 kg)",Lenovo,34490,AMD,Ryzen 3 Dual Core,,2.6,,false,1000.0,4,,15.6,1049088.0,1.85,True,True,True,True
"acer Dual Core A3020e - (4 GB/256 GB SSD/Windows 10 Home) EX215-22 Laptop  (15.6 inch, Black, 1.9 kg)",acer,31990,AMD,Dual Core,,1.20,,true,256.0,4,,15.6,1049088.0,1.9,True,True,False,True
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",HP,33990,AMD,Ryzen 3 Dual Core,,2.6,2.0,true,256.0,8,,15.6,2073600.0,1.69,True,True,True,True
"HP Pavilion Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-EC0007AX Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)",HP,80390,AMD,Ryzen 7 Octa Core,,1.8,,true,512.0,16,2 GB,14,2073600.0,1.41,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)",HP,64990,AMD,Ryzen 5 Hexa Core,,2.1,,true,512.0,16,2 GB,14,2073600.0,1.41,True,True,True,True
"HP HP Envy Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) 13-ba1505TX Thin and Light Laptop  (13.3 inch, Natural Silver, 1.30 kg, With MS Office)",HP,92940,Intel,Core i7,11th Gen,2.8,4.0,true,1000.0,16,2 GB,13.3,2073600.0,1.30,True,True,True,True
"Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 15ITH6 Gaming Laptop  (15.6 inch, Phantom Blue, Shadow Black, 2.4 Kg, With MS Office)",Lenovo,117990,Intel,Core i7,11th Gen,2.3,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.4,True,True,True,True
"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Lenovo,65990,Intel,Core i5,11th Gen,3.1,,true,512.0,8,4 GB,15.6,2073600.0,2.25,True,True,True,True
"Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin and Light Laptop  (14 Inch, Storm Grey, 1.41 kg, With MS Office)",Lenovo,69990,Intel,Core i5,11th Gen,4.2,,true,512.0,16,2 GB,14,3136000.0,1.41,True,True,True,True
"Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)",Lenovo,54490,Intel,Core i5,10th Gen,4.2,,true,512.0,8,2 GB,15.6,2073600.0,1.7,True,True,True,True
"Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) CB 11IJL6 Chromebook  (11.6 inch, Arctic Grey, 1.25 kg)",Lenovo,28490,Intel,Celeron Dual Core,,1.1,2.0,false,,4,,11.6,1049088.0,1.25,True,True,True,True
"Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)",Lenovo,45990,Intel,Core i5,10th Gen,4.2,,true,512.0,8,,15.6,2073600.0,1.7,True,True,True,True
"acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050ti/165 Hz) PH315-54 Gaming Laptop  (15.6 inch, Abyssal Black, 2.3 kg)",acer,95990,Intel,Core i7,11th Gen,2.30,8.0,true,512.0,16,4 GB,15.6,3686400.0,2.3,True,True,True,True
"ASUS VivoBook 15 (2022) Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,34990,Intel,Core i3,11th Gen,3.0,,true,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
"acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050ti/165 Hz) PH315-54 Gaming Laptop  (15.6 inch, Abyssal Black, 2.3 kg)",acer,95990,Intel,Core i7,11th Gen,2.30,8.0,true,512.0,16,4 GB,15.6,3686400.0,2.3,True,True,True,True
"ASUS VivoBook 15 (2022) Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,34990,Intel,Core i3,11th Gen,3.0,,true,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
"ASUS Zenbook 14 (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX425EA-KI501TS Thin and Light Laptop  (14 inch, Pine Grey, 1.17 kg, With MS Office)",ASUS,72990,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,14,2073600.0,1.17,True,True,True,True
"ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,50990,Intel,Core i5,11th Gen,2.4,,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,35990,AMD,Ryzen 3 Dual Core,3rd Gen,2.6,2.0,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop  (14 inch, Pure Silver, 1.55 kg)",acer,44990,Intel,Core i5,11th Gen,2.40,4.0,true,1000.0,8,,14,2073600.0,1.55,True,True,True,True
"acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) A315-23 Notebook  (15.6 inch, Pure Silver, 1.9 Kg)",acer,44490,AMD,Ryzen 5 Quad Core,,2.1,4.0,true,512.0,8,,15.6,2073600.0,1.9,True,True,True,True
"acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-56-51EV Thin and Light Laptop  (15.6 inch, Pure Silver, 1.65 kg, With MS Office)",acer,52990,Intel,Core i5,11th Gen,2.40,4.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Laptop  (15.6 inch, Pure Silver, 1.65 kg, With MS Office)",acer,53290,Intel,Core i5,11th Gen,2.40,4.0,true,256.0,8,,15.6,2073600.0,1.65,True,True,True,True
"acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) A515-56-56LN Thin and Light Laptop  (15.6 inch, Pure Silver, 1.65 kg, With MS Office)",acer,54990,Intel,Core i5,11th Gen,2.40,4.0,true,256.0,8,,15.6,2073600.0,1.65,True,True,True,True
"ASUS TUF Gaming A15 Ryzen 7 Octa Core 4800H - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FA566IC-HN008T Gaming Laptop  (15.6 inch, Eclipse Gray, 2.30 kg)",ASUS,91990,AMD,Ryzen 7 Octa Core,,2.9,8.0,true,1000.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,True
"ASUS Strix G15 Ryzen 7 Octa Core AMD Ryzen� 7 4800H 4th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) G513IH-HN084TS Gaming Laptop  (15.6 inch, Black, 2.30 Kg, With MS Office)",ASUS,76990,AMD,Ryzen 7 Octa Core,4th Gen,2.9,8.0,true,512.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,False
"acer Travelmate Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Thin and Light Laptop  (14 inch, Black, 1.68 kg)",acer,62490,Intel,Core i5,11th Gen,,,true,256.0,16,,14,2073600.0,1.68,True,True,True,True
"DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 5410 2 In1 2 in 1 Laptop  (14 Inch, Platinum Silver, 1.56 kg, With MS Office)",DELL,69990,Intel,Core i3,11th Gen,1.7,,true,256.0,8,,14,2073600.0,1.56,True,True,True,True
"ASUS Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X409FA-BV301T Thin and Light Laptop  (14 inch, Slate Grey, 1.60 kg)",ASUS,35000,Intel,Core i3,10th Gen,2.1,2.0,false,1000.0,4,,14,1049088.0,1.60,True,True,True,True
"Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)",Lenovo,34990,Intel,Core i3,10th Gen,4.1,,true,256.0,8,,15.6,2073600.0,1.7,True,True,True,True
"Lenovo IdeaPad 3 Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) CB 11IGL05 Chromebook  (11.6 Inch, Onyx Black, 1.12 kg)",Lenovo,15990,Intel,Celeron Dual Core,,2.8,,false,,4,,11.6,1049088.0,1.12,True,True,True,True
"ASUS Rog Strix G15 Ryzen 9 Octa Core AMD Ryzen� 9 5900H Processor 3.0 GHz (16M Cache, up to 4.6 GHz) 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/300 Hz) G513QE-HF146T Gaming Laptop  (15.6 inch, Electro Punk, 2.30 Kg)",ASUS,129990,AMD,Ryzen 9 Octa Core,5th Gen,3.0,8.0,true,1000.0,16,4 GB,15.6,2073600.0,2.30,True,True,True,False
"MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook  (14 inch, Carbon Grey, 1.3 Kg)",MSI,45990,Intel,Core i5,10th Gen,4.2,4.0,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook  (14 inch, Carbon Grey, 1.3 Kg)",MSI,46490,Intel,Core i3,11th Gen,4.1,2.0,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-473IN Notebook  (14 inch, Carbon Grey, 1.3 Kg)",MSI,59990,Intel,Core i7,11th Gen,4.7,4.0,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-496IN Notebook  (14 inch, Carbon Grey, 1.3 Kg)",MSI,80590,Intel,Core i7,11th Gen,4.7,4.0,true,512.0,8,2 GB,14,2073600.0,1.3,True,True,True,True
"MSI Modern 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-637IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.3 kg)",MSI,46990,Intel,Core i5,11th Gen,4.5,,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"ASUS ASUS TUF Gaming Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX506HCB-HN228T Gaming Laptop  (15.6 inch, Graphite Black, 2.30 kg)",ASUS,75990,Intel,Core i5,11th Gen,2.7,6.0,true,1000.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,True
"ASUS ASUS TUF Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX706HCB-HX162T Gaming Laptop  (17.3 inch, Graphite Black, 2.60 kg)",ASUS,71990,Intel,Core i5,11th Gen,2.7,6.0,true,512.0,8,4 GB,17.3,2073600.0,2.60,True,True,True,True
"ASUS ASUS TUF Gaming Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX506HCB-HN225T Gaming Laptop  (15.6 inch, Graphite Black, 2.30 kg)",ASUS,103990,Intel,Core i7,11th Gen,2.3,8.0,true,1000.0,16,4 GB,15.6,2073600.0,2.30,True,True,True,True
"ASUS Vivobook Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) F571LH-BQ429T Gaming Laptop  (15.6 inch, Star Black, 2.14 kg)",ASUS,62990,Intel,Core i5,10th Gen,2.5,4.0,true,256.0,8,4 GB,15.6,2073600.0,2.14,True,True,False,True
"ASUS Vivobook Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) F571GT-HN1062T Gaming Laptop  (15.6 inch, Star Black, 2.14 kg)",ASUS,57990,Intel,Core i5,9th Gen,2.4,4.0,true,256.0,8,4 GB,15.6,2073600.0,2.14,True,True,False,True
"ASUS Vivobook Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) F571LH-BQ436T Gaming Laptop  (15.6 inch, Star Black, 2.14 kg)",ASUS,63990,Intel,Core i7,10th Gen,2.2,8.0,true,512.0,8,4 GB,15.6,2073600.0,2.14,True,True,False,True
"ASUS ROG Zephyrus G14 Ryzen 7 Octa Core 4800HS - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) GA401IHR-K2066TS Gaming Laptop  (14 inch, Eclipse Gray, 1.60 Kg)",ASUS,74990,AMD,Ryzen 7 Octa Core,,2.9,8.0,true,1000.0,8,4 GB,14,3686400.0,1.60,True,True,True,False
"ASUS Vivobook Gaming Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) F571LH-AL434T Gaming Laptop  (15.6 inch, Star Black, 2.14 kg)",ASUS,68990,Intel,Core i7,10th Gen,2.2,8.0,true,256.0,16,4 GB,15.6,2073600.0,2.14,True,True,False,True
"ASUS ASUS TUF Gaming Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX706HCB-HX191T Gaming Laptop  (17.3 inch, Graphite Black, 2.60 kg)",ASUS,94990,Intel,Core i7,11th Gen,2.3,8.0,true,512.0,16,4 GB,17.3,2073600.0,2.60,True,True,True,True
"ASUS ASUS TUF Gaming Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FA766IC-HX005T Gaming Laptop  (17.3 inch, Eclipse Gray, 2.60 kg)",ASUS,80990,AMD,Ryzen 7 Octa Core,,2.9,8.0,true,512.0,16,4 GB,17.3,2073600.0,2.60,True,True,True,True
"ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) GA503QM-HQ173TS Gaming Laptop  (15.6 inch, Eclipse Gray, 1.90 Kg, With MS Office)",ASUS,139990,AMD,Ryzen 9 Octa Core,,3.1,8.0,true,1000.0,16,6 GB,15.6,3686400.0,1.90,True,True,True,False
"ASUS Vivobook Gaming Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) F571LH-BQ435T Gaming Laptop  (15.6 inch, Star Black, 2.14 kg)",ASUS,67990,Intel,Core i7,10th Gen,2.2,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.14,True,True,False,True
"ASUS Ryzen 5 Hexa Core - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Home) M515UA-BQ512TS Laptop  (15.6 inch, Transparent Silver, 1.6 kg, With MS Office)",ASUS,48750,AMD,Ryzen 5 Hexa Core,,,,true,512.0,8,,15.6,2073600.0,1.6,False,True,True,False
"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 Kg, With MS Office)",Lenovo,48500,Intel,Core i3,11th Gen,3.0,2.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop  (14 inch, Slate Grey, 1.36 kg, With MS Office)",Lenovo,82990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,,14,2073600.0,1.36,True,True,True,True
"Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Ideapad 5 Pro14ITL6 U Thin and Light Laptop  (14 inch, Storm Grey, 1.38 kg, With MS Office)",Lenovo,69990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,,14,3136000.0,1.38,True,True,True,True
"ASUS Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515EA-BQ391TS Laptop  (15.6 inch, Transparent Silver, 1.6 kg, With MS Office)",ASUS,41500,Intel,Core i3,11th Gen,,,false,1000.0,8,,15.6,2073600.0,1.6,False,True,True,False
"ASUS Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) M515UA-BQ512TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.8 kg, With MS Office)",ASUS,47650,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,False,True
